URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/residential/auckland-city/hillsborough/townhouse/930145,"1E Herd Road, Hillsborough",Deadline sale closes 26th March 2026 at 2:00PM(unless sold prior),"Open home for 1E Herd Road, Hillsborough. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930145. Listing by Kelly Zhang from Barfoot & Thompson.",Kelly Zhang : 021263 7138
https://www.barfoot.co.nz/property/residential/auckland-city/kingsland/house/929470,"25 Second Avenue, Kingsland",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 25 Second Avenue, Kingsland. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:929470. Listing by Jacqui Vaughan-Kells from Barfoot & Thompson.",Jacqui Vaughan-Kells : 027447 5401 | Kath Barnes : 027240 0015
https://www.barfoot.co.nz/property/residential/auckland-city/kohimarama/apartment/930440,"4/153 Kohimarama Road, Kohimarama",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 4/153 Kohimarama Road, Kohimarama. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930440. Listing by Jonathan Viljoen from Barfoot & Thompson.",Jonathan Viljoen : 027361 6406 | Jeremy Coburn : 027521 3047
https://www.barfoot.co.nz/property/residential/auckland-city/lynfield/house/926123,"87 The Avenue, Lynfield",For sale by negotiation,"Generous Family Living in a Prime

Perfectly positioned on one of Lynfield’s most desirable streets, 87 The Avenue presents an outstanding opportunity for families seeking space, comfort, and flexible living. Spread across two generous levels and designed for effortless indoor-outdoor flow, this substantial home is ready for its next exciting chapter.

Upstairs welcomes you with a light-filled living area that opens through French doors to a large north-facing deck — the perfect place to relax, entertain, and enjoy the sunshine. The separate kitchen and dining area forms the heart of the home and flows seamlessly to a sheltered alfresco deck, ideal for year-round gatherings with family and friends.

This level also features two well-proportioned double bedrooms, a family bathroom, and a separate WC for added convenience.

Downstairs offers exceptional flexibility with a second living area and three additional bedrooms, including a master with ensuite. One particularly spacious room provides multiple options — perfect as a teenager’s retreat, guest accommodation, or a work-from-home space.

Step outside to a fully fenced, classic Kiwi backyard where established plantings and raised garden beds create a peaceful environment for children and pets to enjoy.

Practical features include a separate laundry, double internal-access garage, and ample off-street parking, ensuring everyday living is both comfortable and convenient.

Adding further appeal, the property is within easy walking distance to Lynfield shops, public transport, and the scenic coastal tracks of Lynfield Cove and Wattle Bay Reserve. Families will also appreciate the zoning for Halsey Drive School and Lynfield College.

Homes offering this level of space, versatility, and location are always in strong demand.

Viewing by appointment only. Contact us today to arrange your private inspection.

Read more",Sheba Soundhar : 021678 778
https://www.barfoot.co.nz/property/residential/auckland-city/lynfield/unit/930280,"3/39 Oriana Avenue, Lynfield","$665,000","Open home for 3/39 Oriana Avenue, Lynfield. Starting at 11:30AM and finishing at 12:00PM 

Open home for listing ID:930280. Listing by Dermot Kelly from Barfoot & Thompson.",Dermot Kelly : 021954 573
https://www.barfoot.co.nz/property/residential/auckland-city/meadowbank/townhouse/930518,"6A Steele Street, Meadowbank",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 6A Steele Street, Meadowbank. Starting at 12:30PM and finishing at 01:00PM 

Open home for listing ID:930518. Listing by Bobby McMillan from Barfoot & Thompson.",Bobby McMillan : 021396 767
https://www.barfoot.co.nz/property/residential/auckland-city/mission-bay/townhouse/930091,"16/32 Dudley Road, Mission Bay",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 16/32 Dudley Road, Mission Bay. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:930091. Listing by Aaron Foss from Barfoot & Thompson.",Aaron Foss : 021367 791 | Dan Barry : 021649 181
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/house/928999,"13 Preston Avenue, Mt Albert",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 13 Preston Avenue, Mt Albert. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:928999. Listing by Joanne Yu from Barfoot & Thompson.",Joanne Yu : 027568 2772 | Christine Wooding : 021940 350
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/house/930261,"21 Vinter Terrace, Mt Albert",Auction Thursday 2nd April 2026(unless sold prior),"Open home for 21 Vinter Terrace, Mt Albert. Starting at 01:00PM and finishing at 01:30PM 

Open home for listing ID:930261. Listing by Paul Berry from Barfoot & Thompson.",Paul Berry : 0274964064 | Natalie Fuga : 021254 3526
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/house/930414,"Lot 1/20 Laurel Street, Mt Albert",For sale by negotiation,"Open home for Lot 1/20 Laurel Street, Mt Albert. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930414. Listing by Steve Su from Barfoot & Thompson.",Steve Su : 021656 646 | Andy Ling : 021155 3825
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/house/930417,"Lot 2/20 Laurel Street, Mt Albert",For sale by negotiation,"Open home for Lot 2/20 Laurel Street, Mt Albert. Starting at 12:00PM and finishing at 12:30PM 

Open home for listing ID:930417. Listing by Steve Su from Barfoot & Thompson.",Steve Su : 021656 646 | Andy Ling : 021155 3825
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/house/930422,"Lot 4/20 Laurel Street, Mt Albert",Deadline sale closes 17th March 2026 at 3:00PM(unless sold prior),"Modern Living with Double School Zone Prestige

Welcome to an exclusive enclave of four architectural masterpieces. Designed for those who refuse to compromise on quality, 20 Laurel Street offers the perfect marriage of high-end design and functional family living. These brand-new, 4-bedroom residences are more than just homes—they are an investment in a lifestyle of ease, elegance, and independence.

Key Features:

Freehold Title – No Body Corp Fees
4 Spacious Bedrooms, 2 Modern Bathrooms (including an ensuite)
Internal access carpeted garage
Underfloor heating with full tiled bathroom
Contemporary open-plan kitchen, dining & living areas
Modern appliances & quality finishes throughout
Double-glazed windows & security alarm system
Granite kitchen benchtop, tiled flooring & plush carpeting
Vendor has applied for a Master Builder 10-Year Guarantee

Perfect Location:

Only 2 minutes to SH16 Motorway
Quick access to Mt Albert Town center and Point Chev Center
Surrounded by top dining and shopping options at Westfield St Lukes and LynnMall
In Zone of MAGS, Kowhai Intermediate, Gladstone School, Avondale College, Avondale Intermediate

The construction is already complete, awaiting final touch-ups and cleaning. This is your golden chance to secure one of Mt Albert’s most affordable new builds – a perfect match for families, first-home buyers, or investors.

Read more",Steve Su : 021656 646 | Andy Ling : 021155 3825
https://www.barfoot.co.nz/property/residential/auckland-city/mt-albert/townhouse/930699,"3/4 Norrie Avenue, Mt Albert",For sale by negotiation,"Open home for 3/4 Norrie Avenue, Mt Albert. Starting at 10:00AM and finishing at 10:45AM 

Open home for listing ID:930699. Listing by Halle Zhang from Barfoot & Thompson.",Halle Zhang : 021668 685
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/house-on-cross-lease/925722,"35 Ellerton Road, Mt Eden",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 35 Ellerton Road, Mt Eden. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:925722. Listing by Paul Donovan from Barfoot & Thompson.",Paul Donovan : 021862 244 | Sharon Walls : 021169 7953
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/house-on-cross-lease/926430,"67 Marsden Avenue, Mt Eden",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 67 Marsden Avenue, Mt Eden. Starting at 02:00PM and finishing at 02:30PM 

Open home for listing ID:926430. Listing by Misty Goodgame from Barfoot & Thompson.",Misty Goodgame : 021035 4985 | Paul Donovan : 021862 244
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/investment-flats/930222,"1-4 & 5-8/441 Dominion Road, Mt Eden",Tender closes 31st March at 2:00pm(unless sold prior),"Open home for 1-4 & 5-8/441 Dominion Road, Mt Eden. Starting at 03:00PM and finishing at 03:30PM 

Open home for listing ID:930222. Listing by Paul Donovan from Barfoot & Thompson.",Paul Donovan : 021862 244 | Sharon Walls : 021169 7953
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/unit/929797,"7/492 Mt Eden Road, Mt Eden",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 7/492 Mt Eden Road, Mt Eden. Starting at 03:00PM and finishing at 03:30PM 

Open home for listing ID:929797. Listing by Ketiesha Excell Elliott from Barfoot & Thompson.",Ketiesha Excell Elliott : 021739 686 | Lillian Bai : 021232 5523
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/unit/930231,"2/919 Mount Eden Road, Mt Eden",Auction Wednesday 1st April 2026(unless sold prior),"Open home for 2/919 Mount Eden Road, Mt Eden. Starting at 11:00AM and finishing at 11:30AM 

Open home for listing ID:930231. Listing by Helen Lam from Barfoot & Thompson.",Helen Lam : 027552 2948 | Wendy Sadd : 021607 366
https://www.barfoot.co.nz/property/residential/auckland-city/mt-eden/unit/930248,"1/441 Dominion Road, Mt Eden",Tender closes 31st March at 2:00pm(unless sold prior),"Open home for 1/441 Dominion Road, Mt Eden. Starting at 03:00PM and finishing at 03:30PM 

Open home for listing ID:930248. Listing by Paul Donovan from Barfoot & Thompson.",Paul Donovan : 021862 244 | Sharon Walls : 021169 7953
